标题,链接,价格,作者,出版时间,评论数,简介
Python从小白到大牛 关东升 清华大学出版社【新华书店 购书无忧】 全面恢复发货，急件及疫情管控区域请联系客服,http://product.dangdang.com/1576116044.html,¥83.70,关东升,2018-11-01,本书得到了JetBrains大中华区市场经理赵磊作序推荐!本书不仅提供了理论知识，而且赠送教学课件24章，300个示例源代码，4个完整实战项目，提供实时在线答疑服务，出版至今热销10万册。本书是一本真正的Python百科全书，内容全面涵盖编程入门、语法基础、科学计算、爬虫技术，涵盖300的示例源码。一本立体化教程。赠送学习视频教程：所有购买本书的读者均可获赠约50小时（约25000分钟）的“Python从小白到大牛全集”视频课程： （1）Python从小白到大牛*篇Python基础：352分钟。 （2）Python从小白到大牛第二篇进阶：621分钟。 （3）Python从小白到大牛第三篇高级实用库与框架：664分钟。 （4）Python从小白到大牛第四篇项目实战1――网络爬虫与抓取股票数据：193分钟。 （5）Python从小白到大牛第四篇项目实战2――数据可视化与股票数据分析：79分钟。 （6）Python从小白到大
"Python高效开发实战――Django、Tornado、Flask、Twisted,刘长龙,电子工业出版社【新书店 温馨提示：快递即日起陆续恢复中，加急件请提前联系客服！",http://product.dangdang.com/1567408064.html,¥86.50,刘长龙,2016-10-01,★ 一本书掌握Python基础及高效实践方法★ 全新Python框架版本的应用实践指南
Python量化交易实战入门与技巧 王征;李晓波 中国铁道出版社【新华书店 值得信赖】 快递陆续恢复中，急件请联系在线客服核实!,http://product.dangdang.com/1522186423.html,¥69.00,王征;李晓波,2018-11-01,量化交易正以势不可挡的趋势进入众多金融交易领域量化交易的核心优势在于风险管理更精准，提供超额收益揭示量化交易精髓，新手交易获利更容易详解量化交易难题，多位专家合力打造
"Python项目开发实战 第2版,日 BePROUD股份有限公司,人民邮电出版社,9787115438560【正版书 购买须知：请注意售价与定价关系。有任何问题可以联系客服，谢谢您",http://product.dangdang.com/1567279134.html,¥67.00,日 BePROUD股份有限公司,2016-12-01,会写代码≠能做好项目！ 建立有序生产环境 迅速融入开发团队 高效处理项目问题 网罗Python项目开发中的流程，让你的编程事半功倍 Python项目与封装/团队开发环境/问题驱动开发/源码管理（Mercurial） Jenkins持续集成（CI）/环境搭建与部署的自动化（Ansible）/Django框架…… 日本极客和书虫们的智慧结晶和经验总结 BeProud里不乏极客和书虫们。在这里，很多人对特定领域的了解程度能吓掉你的下巴。大家一旦发现感兴趣的事，就会拿出私人时间来学习、实践。要知道，极客和书虫们不会为这种事情吝啬时间。 正如人们印象中的那样，极客和书虫们大多有些怪癖，但BeProud 的员工都具备下列共识。 ?希望能不做不想做的事 ?希望学会好的方法并付诸实践 ?希望工作时有个好心情
Python深度学习 [英] 尼格尔・刘易斯(N.D. Lewis) 人民邮电出版社【新华书店 购书无忧】 全面恢复发货，急件及疫情管控区域请联系客服,http://product.dangdang.com/1577574554.html,¥55.50,[英] 尼格尔・刘易斯(N.D. Lewis),2018-07-01,本书是使用Python 进行深度学习实践的一本初学指南，将带领读者学习使用Python构建深度神经网络模型。本书不要求读者具有深度神经网络的相关经验，也没有罗列大量的公式，而是通过一些实际案例，以简单直白的方式介绍深度神经网络的两项任务――分类和回归，解析深度学习模型中的一些核心问题，以期让读者对深度学习的全貌有一个清晰的认识。通过简单易学的步骤，读者将学会如何使用Python构建深度神经网络模型。一旦掌握了这些步骤，读者就能够把这些知识转换为强大的数据科学应用程序。本书包括以下精彩内容：★ 释放深度神经网络的有效预测能力；★ 动手开发二元分类的解决方案；★ 为多元问题设计成功的应用；★ 掌握有效模型构建的技术；★ 调节深度神经网络，以改善其性能。
Python实用教程 秦颖 清华大学出版社 9787302450306 全国大部分地区已恢复发货 急件请咨询客服,http://product.dangdang.com/1578140618.html,¥27.14,秦颖,2016-10-01,本书是《组合数学（第4版）》的修订版。全书共分7章，分别是排列与组合、递推关系与母函数、容斥原理与鸽巢原理、Burnside引理与Pólya定理、区组设计、编码简介和组合算法简介.丰富的实例及理论和实际相结合是本书一大特点，有利于对问题的深入理解.本书适合用作计算机相关专业本科生和研究生的教学用书，也可作为数学专业师生的教学参考书。本书自出版以来，已经多次再版和重印，累计发行近10万册，深受广大师生和读者欢迎，数百所高校选用本书作为专业课教材，普遍反映该教材特色突出，教学效果很好。
"Python深度学习,[英] 尼格尔・刘易斯(N.D. Lewis),人民邮电出版社【新书店 正版书】 温馨提示：快递即日起陆续恢复中，加急件请提前联系客服！",http://product.dangdang.com/1567397294.html,¥56.50,[英] 尼格尔・刘易斯(N.D. Lewis),2018-07-01,本书是使用Python 进行深度学习实践的一本初学指南，将带领读者学习使用Python构建深度神经网络模型。本书不要求读者具有深度神经网络的相关经验，也没有罗列大量的公式，而是通过一些实际案例，以简单直白的方式介绍深度神经网络的两项任务――分类和回归，解析深度学习模型中的一些核心问题，以期让读者对深度学习的全貌有一个清晰的认识。通过简单易学的步骤，读者将学会如何使用Python构建深度神经网络模型。一旦掌握了这些步骤，读者就能够把这些知识转换为强大的数据科学应用程序。本书包括以下精彩内容：★ 释放深度神经网络的有效预测能力；★ 动手开发二元分类的解决方案；★ 为多元问题设计成功的应用；★ 掌握有效模型构建的技术；★ 调节深度神经网络，以改善其性能。
Python 3 面向对象编程(第2版) (加)Dusty Phillips(达斯帝・菲利普斯) 电子工业出版社【新华 全面恢复发货，急件及疫情管控区域请联系客服,http://product.dangdang.com/1582377644.html,¥99.00,(加)Dusty Phillips(达斯帝・菲利普斯),2018-06-01,本书包含如下内容。 √ 通过创建类、定义方法来实现Python对象 √ 将相关对象归类到不同类中，并通过类接口描述这些对象的属性和行为 √ 使用继承关系扩展类的功能 √ 理解何时使用面向对象特征，以及更重要的是，何时不该使用 √ 发现哪些设计模式在Python中有所不同及其原因 √ 发现单元测试的简易之处，以及为何它对于Python如此重要 √ 学习Python 3中常见的并发技术及其陷阱 √ 探索*的AsyncIO模块来开发大规模并发网络系统
Python绝技：运用Python成为黑客 (美)TJ O 电子工业出版社 9787121277139 全国大部分地区已恢复发货 急件请咨询客服,http://product.dangdang.com/1571708228.html,¥72.68,(美)TJ O,2015-12-01,关于的书虽然已有不少，但从安全从业者角度全方位剖析的书籍几乎没有，《绝技：运用成为**黑客》填补了这个的空白：包含了渗透测试、分析、网络分析、取证分析以及利用无线设备等方面的攻防方法。 无论你是从事安全研究的哪个方向，书中的大量深入浅出的案例分析均可以让你掌握有用的技能，快速上手编写代码，在工作中事半功倍，拓展视野、培养和锻炼自己的黑客思维。
Python爬虫开发与项目实战 范传辉 机械工业出版社【新华书店 购书无忧】 全面恢复发货，急件及疫情管控区域请联系客服,http://product.dangdang.com/1582371524.html,¥79.00,范传辉,2017-06-01,暂时没有内容
"Python科学计算(配光盘),张若愚,清华大学出版社,9787302273608【正版书 放心购】 购买须知：请注意售价与定价关系。有任何问题可以联系客服，谢谢您",http://product.dangdang.com/1583745834.html,¥102.00,张若愚,2011-12-01,历时三年，多次修订，精心编写而成 Enthought 公司 CEO EricJones 作序推荐
"Python袖珍指南(第五版),[美]Mark Lutz(马克・卢茨),中国电力出版社【新书店 正版书】 温馨提示：快递即日起陆续恢复中，加急件请提前联系客服！",http://product.dangdang.com/1567372904.html,¥35.50,[美]Mark Lutz(马克・卢茨),2014-12-01,重磅推荐：Python编程（第四版） 对于**的Python 3.4和2.7而言，本指南是完美的实战快速参考。你从中将会学习有关Python类型和语句、特殊方法名、内建函数与异常、常用的标准库模块及其他卓越的Python工具。由Mark Lutz这位公认为****的Python领导者编写的《Python袖珍指南（第五版）》，是仍由Mark编写的经典Python教程（《Learning Python》和《Programming Python》，O’Reilly出版）的理想助手。
"Python数据抓取技术与实战,潘庆和著,电子工业出版社【新书店 正版书】 温馨提示：快递即日起陆续恢复中，加急件请提前联系客服！",http://product.dangdang.com/1567360824.html,¥46.50,潘庆和著,2016-08-01,如何在大数据时代获得实时的数据信息，分析挖掘、提取出有价值的信息，并以直观清晰的图形表示出关键的数量关系和概念，是一个值得研究的问题。本书通过数据抓取篇（如何获得数据信息）、数据分析篇（分析挖掘，提取出有价值的信息）、数据可视化篇（以直观清晰的图形表示出关键的数量关系和概念）详细描述数据抓取、分析、展示的整个流程，每一篇自成一体，可以单独学习掌握。
"Python快速编程入门,黑马程序员,人民邮电出版社,9787115458360【正版书 放心购】 购买须知：请注意售价与定价关系。有任何问题可以联系客服，谢谢您",http://product.dangdang.com/1564465044.html,¥37.30,黑马程序员,2017-08-01,1. 本书是一本真正意义的基础教程，全部内容定位于Python的基本知识、语法、函数、面向对象等基础性内容。在夯实基础后，*后一章设置了游戏开发的综合训练。2. 本书基于Python3编写，掌握*语法，手把手教会开发环境的搭接，步骤清晰，思路流畅。3. 基于Windows平台开发，减免普通读者和高校师生的学习平台困扰。每章配备一套试题，加强知识的巩固和检测。3.资源丰富、配有教学视频、教学PPT、教案、50个线下案例、1000道试题等资源，*限度帮老师减负。
"Python真好玩：教孩子学编程,刘凤飞 曾茜,机械工业出版社【新书店 正版书】 温馨提示：快递即日起陆续恢复中，加急件请提前联系客服！",http://product.dangdang.com/1567680654.html,¥85.50,刘凤飞 曾茜,2019-08-01,少儿编程入门书 基于Python 3编写的程序设计入门书 中小学编程自学教程 学习计算机思维方式 构建编程思维 和孩子一起学编程 趣学Python 编程真好玩
Python机器学习基础教程 [德]安德里亚斯・穆勒(Andreas C. Müller)[美]莎拉・ 人民邮电出版社 全国大部分地区已恢复发货 急件请咨询客服,http://product.dangdang.com/1571424688.html,¥72.68,[德]安德里亚斯・穆勒(Andreas C. Müller)[美]莎拉・,2018-01-01,机器学习已成为许多商业应用和研究项目不可或缺的一部分，海量数据使得机器学习的应用范围远超人们想象。本书将向所有对机器学习技术感兴趣的初学者展示，自己动手构建机器学习解决方案并非难事！书中重点讨论机器学习算法的实践而不是背后的数学，全面涵盖在实践中实现机器学习算法的所有重要内容，帮助读者使用Python和scikit-learn库一步一步构建一个有效的机器学习应用。* 机器学习的基本概念及其应用* 常用机器学习算法的优缺点* 机器学习所处理的数据的表示方法，包括重点关注数据的哪些方面* 模型评估和调参的方法* 管道的概念* 处理文本数据的方法，包括文本特有的处理方法* 进一步提高机器学习和数据科学技能的建议
"Python程序设计实例教程,董付国,机械工业出版社【新书店 正版书】 温馨提示：快递即日起陆续恢复中，加急件请提前联系客服！",http://product.dangdang.com/1567678234.html,¥46.50,董付国,2019-08-01,?本书共14个项目，主要包括Python编程基础、网络爬虫、数据分析和数据可视化四大部分内容。 ?全部代码适用于Python 3.5、Python 3.6、Python 3.7以及更高版本。 ?免费提供教学PPT、源代码、教学大纲、习题答案等全套教学资源。
"Python机器学习(原书第2版) (美)塞巴斯蒂安・拉施卡(Sebastian Raschka),瓦希德・ 机械工业 全国大部分地区已恢复发货 急件请咨询客服",http://product.dangdang.com/1571440828.html,¥81.88,"(美)塞巴斯蒂安・拉施卡(Sebastian Raschka),瓦希德・",2018-11-01,本书将机器学习背后的基本理论与应用实践联系起来，通过这种方式让读者聚焦于如何正确地提出问题、解决问题。书中讲解了如何使用Python的核心元素以及强大的机器学习库，同时还展示了如何正确使用一系列统计模型。 在本书第1版的基础上，作者对第2版进行了大量更新和扩展，纳入*近的开源技术，包括scikit-learn、Keras和TensorFlow，提供了使用Python构建高效的机器学习与深度学习应用的必要知识与技术。 通过阅读本书，你将学到： ・ 探索并理解数据科学、机器学习与深度学习的主要框架 ・ 通过机器学习模型与神经网络对你的数据提出新的疑问 ・ 在机器学习中使用*近Python开源库的强大功能 ・ 掌握如何使用TensorFlow库来实现深度神经网络 ・ 在可访问的Web应用中嵌入你的机器学习模型 ・ 使用回归分析预测连续目标的结果 ・ 使用聚类发现数据中的隐藏模式与
"Python大战机器学习：数据科学家的个小目标 华校专,王正林 电子工业出版社【新华书店 购书无忧】 全面恢复发货，急件及疫情管控区域请联系客服",http://product.dangdang.com/1582228614.html,¥69.00,"华校专,王正林",2017-02-01,时下极热门的职业是数据科学家，而不是传统的信息科学家，也不是大数据工程师。数据科学家必备的技能中，机器学习和Python 应该是位列前五的两项，学习本书，实现自己的第1个小目标。更多计算机好书请关注：电子工业出版社当当自营店
Python与机器学习实战：决策树、集成学习、支持向量机与神经网络算法详解及编程实现 何宇健著 电子工业出版社【新华书 快递陆续恢复中，急件请联系在线客服核实!,http://product.dangdang.com/1522138163.html,¥69.00,何宇健著,2017-06-01,算法与代码兼顾，理论与实践结合 很丰富：7种算法，50段实现，55个实例，总代码量5295行，全面而不冗余 很扎实：对经典有效的机器学习算法的核心内容进行了相当详细的推导 很应用：将理论实打实地用Python代码写出来，可以解决一定的任务 很前沿：叙述了TensorFlow框架、Inception-v3 from Google、迁移学习等前沿技术
"Python趣码快乐编程,[中国]中公教育趣码研究院,陕西科学技术出版社【新书店 正版书】 温馨提示：快递即日起陆续恢复中，加急件请提前联系客服！",http://product.dangdang.com/1567663714.html,¥75.50,[中国]中公教育趣码研究院,2019-05-01,暂时没有内容
Python程序设计/企业级人才培养解决方案“十三五”规划教材 天津滨海迅腾科技集团有限公司 南开大学出版社 9787 全国大部分地区已恢复发货 急件请咨询客服,http://product.dangdang.com/1571277788.html,¥45.08,天津滨海迅腾科技集团有限公司,2018-07-01,暂时没有内容
"Python 3 x基础教程,史卫亚,北京大学出版社【新书店 正版书】 温馨提示：快递即日起陆续恢复中，加急件请提前联系客服！",http://product.dangdang.com/1567659894.html,¥66.50,史卫亚,2019-06-01,功能全面讲解 技术深入剖析 案例同步训练 32小时全程教学视频
Python经典实例 [美]史蒂文・F.洛特 人民邮电出版社 9787115507174 全国大部分地区已恢复发货 急件请咨询客服,http://product.dangdang.com/1570854348.html,¥127.88,[美]史蒂文・F.洛特,2019-03-01,Python是杰出的脚本语言，可以为应用程序注入动力，提供出色的速度、安全性和可扩展性。本书从解决具体问题角度出发，通过一系列实例来剖析Python，带领读者在特定的情境中全面深入了解其具体的语言特性，无论是新手还是老手都能从中获益。 ●了解Python语法的复杂细节及其合理用法 ●通过Python中的函数提高代码的可读性 ●使用内置数据结构有效地操作数据 ●熟悉Python中的编程技术 ●处理JSON、XML等多种不同文件格式 ●编写测试以确保程序按预期的方式工作 ●使用Python集成应用软件
"Python与神经网络实战,何宇健,电子工业出版社【新书店 正版书】 温馨提示：快递即日起陆续恢复中，加急件请提前联系客服！",http://product.dangdang.com/1567301374.html,¥76.50,何宇健,2018-07-01,Array
"Python+TensorFlow机器学习实战,李鸥,清华大学出版社【新书店 正版书】 温馨提示：快递即日起陆续恢复中，加急件请提前联系客服！",http://product.dangdang.com/1567648864.html,¥76.50,李鸥,2019-05-01,编辑推荐： 很系统：讲解19种机器学习经典算法，依次击破重难点 很图示：书中包括113张图解说明，方便读者理解 很实用：囊括文本识别、语音识别、图形识别、人脸认识等 很实战：31个实例、13个案例，详解TensorFlow机器学习
Python高性能 第2版 [加] 加布丽埃勒・拉纳诺(Gabriele Lanaro) 人民邮电出版社【新华书店 值 快递陆续恢复中，急件请联系在线客服核实!,http://product.dangdang.com/1522370093.html,¥59.00,[加] 加布丽埃勒・拉纳诺(Gabriele Lanaro),2018-08-01,Python是一种通用型编程语言，其语法清晰简洁、标准库强大，还有大量的第三方库，因而近几年人气急剧上升，在很多领域都得到了广泛应用。本书是一本Python性能提升指南，展示了如何利用Python的原生库以及丰富的第三方库来构建健壮的应用程序。书中阐释了如何利用各种剖析器来找出Python应用程序的性能瓶颈，并应用正确的算法和高效的数据结构来解决它们；介绍了如何有效地利用NumPy、Pandas和Cython高性能地执行数值计算；解释了异步编程的相关概念，以及如何利用响应式编程实现响应式应用程序；概述了并行编程的概念，并论述了如何利用TensorFlow和Theano为并行架构编写代码，以及如何通过Dask和PySpark等技术在计算机集群上执行大规模计算。通过学习本书，你将能够实现高性能、可伸缩的Python应用程序。- 利用NumPy和Pandas编写高效的数值计算代码- 利用Cython和Numba
Python数据科学实践指南 纪路 机械工业出版社【新华书店 值得信赖】 快递陆续恢复中，急件请联系在线客服核实!,http://product.dangdang.com/1522366943.html,¥59.00,纪路,2017-05-01,暂时没有内容
Python即学即用 张燕妮 机械工业出版社【新华书店 值得信赖】 快递陆续恢复中，急件请联系在线客服核实!,http://product.dangdang.com/1522127763.html,¥50.00,张燕妮,2016-10-01,Python是当前非常热门的编程语言和大数据处理工具。本书全面介绍了Python应用的各个方面，覆盖了当前Python的主流应用。各章独立性较强，读者可从本书的任何一章开始阅读，并且立即将所学知识应用到工作实践中。
"Python地理空间分析指南(第2版),[美]Joel Lawhead 莱哈德,人民邮电出版社【新书店 正版书】 温馨提示：快递即日起陆续恢复中，加急件请提前联系客服！",http://product.dangdang.com/1573061564.html,¥77.00,[美]Joel Lawhead 莱哈德,2017-04-01,用非常流行的Python语言做地理空间分析；学习高效、易学的地理空间分析指南；书中含有典型且非常实用的开发案例，帮助读者快速掌握相关技能；图文结合，将学习效率大大提高。
"Python数据科学导论 [美]戴维・谢伦(Davy Cielen),亚诺 D.B. 梅斯曼(Arno 机械工业出版社 快递陆续恢复中，急件请联系在线客服核实!",http://product.dangdang.com/1522365263.html,¥59.00,"[美]戴维・谢伦(Davy Cielen),亚诺 D.B. 梅斯曼(Arno",2017-08-01,暂时没有内容
"Python文本分析,[印度] 迪潘简・撒卡尔,机械工业出版社【新书店 正版书】 温馨提示：快递即日起陆续恢复中，加急件请提前联系客服！",http://product.dangdang.com/1569951314.html,¥76.50,[印度] 迪潘简・撒卡尔,2018-05-01,暂时没有内容
Python数据可视化之matplotlib实践 刘大成 电子工业出版社【新华书店 值得信赖】 快递陆续恢复中，急件请联系在线客服核实!,http://product.dangdang.com/1522362023.html,¥59.00,刘大成,2018-09-01,√ 全面讲解使用matplotlib绘制各种图表的方法，并灵活设置图形 √ 采用大量案例，使读者可以根据自身需求灵活使用matplotlib中的函数、面向对象方法和绘图语句
Python程序设计教程 林信良 清华大学出版社【新华书店 值得信赖】 快递陆续恢复中，急件请联系在线客服核实!,http://product.dangdang.com/1522360583.html,¥59.00,林信良,2017-01-01,本书是作者在Python教学中针对学生学习时遇到的概念、应用实战等问题的经验总结。基于Python 3.5编写，涵盖Python 3.0到3.5的实用特性。从Python标准函数库的源码分析与探讨，了解标准函数库中各种语法的应用。涵盖abc、collection.abc、datetime、pdb、unittest、timeit、threading、subprocess multiprocessing等标准函数库的实用模块。对于描述器、装饰器、meta类的实践等进阶主题进行详细探讨，并以标准函数库中@staticmethod、@abstractmethod等功能的模仿作为实际应用的对象。特以Lab图标标注了重点范例，以便掌握学习重点。
Python项目案例开发从入门到实战――爬虫、游戏和机器学习 郑秋生、夏敏捷、宋宝卫、李娟 清华大学出版社 97873 全国大部分地区已恢复发货 急件请咨询客服,http://product.dangdang.com/1570678288.html,¥73.42,郑秋生、夏敏捷、宋宝卫、李娟,2018-12-01,本书案例具有实用性，如校园网搜索引擎、小小翻译器、抓取百度图片这些爬虫案例略加修改可以应用实际项目中；还有通过微信通信协议开发微信机器人，机器学习的文本分类、基于卷积神经网络的手写体识别等案例，另外是一些大家耳熟能详的游戏案例，比如连连看、推箱子、中国象棋、网络五子棋、两人麻将、人物拼图和飞机大战游戏等，让你对枯燥的Python语言学习充满乐趣
Python物理建模初学者指南 [美]Jesse M.Kinder [美] Philip Nelson 人民邮电出版社 快递陆续恢复中，急件请联系在线客服核实!,http://product.dangdang.com/1522359513.html,¥59.00,[美]Jesse M.Kinder [美] Philip Nelson,2017-11-01,Python是一种迅速得到科学界广泛认可的计算机编程语言。本书的目的在于为Python学习者提供帮助，使他们可以通过自学掌握足以开展物理建模工作的编程技能，包括设置开源Python的编程环境，以及使用Python完成一些常见的科学运算任务，例如数据的导入和导出、数据的可视化、数值分析和模拟等。本书无需读者具备任何的编程经验。本书侧重于基础性内容，并介绍了一些广泛适用的技术，包括：● Python编程基础与脚本；● 数值数组；● 二维和三维绘图；● 蒙特卡洛模拟；● 数值方法，包括常微分方程求解；● 图像处理；● 动画。为了清晰地阐述新的知识点，本书提供了丰富的代码例子和练习，并给出了相应的解答。本书的示例代码和数据集，可以从www.epubit.com.cn下载。
"Python自然语言处理实战：核心技术与算法,涂铭 刘祥 刘树春,机械工业出版社【新书店 正版书】 温馨提示：快递即日起陆续恢复中，加急件请提前联系客服！",http://product.dangdang.com/1573053234.html,¥67.00,涂铭 刘祥 刘树春,2018-05-01,（1）三位作者资历深厚，分别是*的数据架构师和NLP专家、百炼智能的NLP专家（前明略数据的技术合伙人和科学家）、七牛云AI实验室NLP&OCR方向负责人 *、前明略数据和七牛云的资深NLP专家撰写 （2）以实战为导向，绕开各种复杂数学公式与证明，确保读者零基础入门，详细讲解自然语言处理的各种核心技术、方法论和经典算法 （3）*达摩院高级算法专家、百炼智能CEO、七牛云AI LAB负责人、天善智能创始人联袂推荐
Python基础教程(第2版) 王欣 王文兵 人民邮电出版社【新华书店 值得信赖】 快递陆续恢复中，急件请联系在线客服核实!,http://product.dangdang.com/1522356393.html,¥49.80,王欣 王文兵,2018-08-01,（1）理论联系实际，强化计算思维能力培养。语言语法介绍以够用、实用和应用为原则，将Python语言的语法融入到问题求题中；从实际应用案例中抽取教学要素，重点强化模块化程序设计方法与基本算法的学习。全书从数据组织的维度介绍了基本数据类型以及数组、函数等在数据处理中的应用。让读者在学习的过程中潜移默化地提高计算思维能力。（2）案例选取贴近生活，有助于提高学习兴趣。（3）内容呈现直观、形象，知识点讲解深入浅出，通俗易懂。（4）提供了丰富的辅助教学资源。提供的教学课件、教材源代码、实验案例、实验指导、习题解答、实验参考答案
Python和Pygame游戏开发指南 [美] Al Sweigart 斯维加特 人民邮电出版社【新华书店 值得信赖】 快递陆续恢复中，急件请联系在线客服核实!,http://product.dangdang.com/1522350953.html,¥59.00,[美] Al Sweigart 斯维加特,2015-12-01,本书作者在国外发布英文版后，受到普遍欢迎和很好的评价。本书通过详细分析11款示例游戏的源代码，介绍Pygame库的用法。寓教于乐，轻松有趣。本书所涉及的11款示例游戏，是诸如Nibbles、Tetris、Simon、Bejeweled、Othello、Connect Four、Flood It等经典游戏的翻版。本书的Web站点http://inventwithpython.com/pygame，提供源代码下载等更多资源。
"Python量化交易,张杨飞,电子工业出版社【新书店 正版书】 温馨提示：快递即日起陆续恢复中，加急件请提前联系客服！",http://product.dangdang.com/1567615974.html,¥96.50,张杨飞,2019-05-01,1 本书仅用一章的篇幅就把量化交易概念、源起和发展用故事的形式介绍了，适合完全不懂量化交易的读者入门。 2 本书再仅用一章的篇幅就把Python在量化交易里用到的基础必用知识全部介绍完了，适合特别了解量化交易但不想学太多程序知识的读者，掌握这一章内容即可进行Python量化交易。 3 本书接下来用一章的篇幅把当下流行的vn.py框架引入进来。 4 接下来，即为本书的精华所在，也是本书价值所在，即各种量化交易策略的介绍、运用、回测等，帮助读者搭建属于自己的量化系统，找到*的产品配比组合。 综上所述： 一、本书内容扎实，针对每一知识点仅呈现*小化必学内容。 二、本书定位清晰，针对量化交易入门者。 三、本书目标鲜明，让读者能够学完本书打造出属于自己的量化交易系统。
Python性能分析与优化 [乌拉圭] 多格里奥(Fernando Doglio) 人民邮电出版社【新华书店 购书无忧 全面恢复发货，急件及疫情管控区域请联系客服,http://product.dangdang.com/1577338324.html,¥42.30,[乌拉圭] 多格里奥(Fernando Doglio),2016-06-01,对于Python程序员来说，仅仅知道如何写代码是不够的，还要能够充分利用关键代码的处理能力。本书将讨论如何对Python代码进行性能分析，找出性能瓶颈，并通过不同的性能优化技术消除瓶颈。 本书从基本的概念开始，循序渐进地介绍高级的优化主题。首先介绍了Python的主流性能分析器，以及用于帮助理解性能分析结果的可视化工具。然后介绍了通用的性能优化方法和专门针对Python的性能优化方法，带你浏览该语言的主要结构，让你只需做一点改变，即可迅速改善代码的性能。*后介绍了一些专门用于数据处理的程序库，教你如何正确地使用它们以获得*性能。 如果你是一名Python开发者，想优化Python代码的性能，或是想进一步提升编程能力，那么本书非常适合你阅读。 通过阅读本书，你将能够： 掌握逐步优化代码的方法，学会使用不同的性能分析工具 理
"Python和Pygame游戏开发指南,[美] Al Sweigart 斯维加特,人民邮电出版社【新书店 正版书】 温馨提示：快递即日起陆续恢复中，加急件请提前联系客服！",http://product.dangdang.com/1573039444.html,¥57.00,[美] Al Sweigart 斯维加特,2015-12-01,暂时没有内容
Python深度学习 [英] 尼格尔・刘易斯(N.D. Lewis) 人民邮电出版社【新华书店 值得信赖】 快递陆续恢复中，急件请联系在线客服核实!,http://product.dangdang.com/1522348053.html,¥59.00,[英] 尼格尔・刘易斯(N.D. Lewis),2018-07-01,本书是使用Python 进行深度学习实践的一本初学指南，将带领读者学习使用Python构建深度神经网络模型。本书不要求读者具有深度神经网络的相关经验，也没有罗列大量的公式，而是通过一些实际案例，以简单直白的方式介绍深度神经网络的两项任务――分类和回归，解析深度学习模型中的一些核心问题，以期让读者对深度学习的全貌有一个清晰的认识。通过简单易学的步骤，读者将学会如何使用Python构建深度神经网络模型。一旦掌握了这些步骤，读者就能够把这些知识转换为强大的数据科学应用程序。本书包括以下精彩内容：★ 释放深度神经网络的有效预测能力；★ 动手开发二元分类的解决方案；★ 为多元问题设计成功的应用；★ 掌握有效模型构建的技术；★ 调节深度神经网络，以改善其性能。
Python机器学习经典实例 (美)普拉提克・乔西(Prateek Joshi) 人民邮电出版社【新华书店 值得信赖】 快递陆续恢复中，急件请联系在线客服核实!,http://product.dangdang.com/1522345383.html,¥59.00,(美)普拉提克・乔西(Prateek Joshi),2017-08-01,用zui火的Python语言、通过各种各样的机器学习算法来解决实际问题！书中介绍的主要问题如下。- 探索分类分析算法并将其应用于收入等级评估问题- 使用预测建模并将其应用到实际问题中- 了解如何使用无监督学习来执行市场细分- 探索数据可视化技术以多种方式与数据进行交互- 了解如何构建推荐引擎- 理解如何与文本数据交互并构建模型来分析它- 使用隐马尔科夫模型来研究语音数据并识别语音
Python 网络爬虫实战 胡松涛 清华大学出版社【新华书店 值得信赖】 快递陆续恢复中，急件请联系在线客服核实!,http://product.dangdang.com/1522345883.html,¥59.00,胡松涛,2016-12-01,"本书免费赠送书中代码,下载地址为http://pan.baidu.com/s/1miTmq5y"
"Python快速入门精讲,邹琪鲜,清华大学出版社【新书店 正版书】 温馨提示：快递即日起陆续恢复中，加急件请提前联系客服！",http://product.dangdang.com/1570817354.html,¥46.50,邹琪鲜,2019-03-01,1.超精细讲解 视频 丰富的案例和练习，引导初学者快速入门。 2.注重编程思想的养成，让新手能真正写出代码，而不仅是只能看懂代码。 3.内容丰富，涵盖图形用户界面开发、网络编程、多线程、正则表达式、大数据和机器学习等。 4.全书配套高品质视频和书籍相辅相成，让读者能够更直观的看到作者的演示和讲解。 5.扫描书中二维码即可直接观看配套高品质视频教程，提供全部源代码下载，线上QQ群互动学习，学习形式更多样。
Python数据分析实战 【意】内利(Fabio Nelli) 人民邮电出版社【新华书店 值得信赖】 快递陆续恢复中，急件请联系在线客服核实!,http://product.dangdang.com/1522345563.html,¥59.00,【意】内利(Fabio Nelli),2016-08-01,了解Python在信息处理、管理和检索方面的强大功能
Python数据挖掘入门与实践 [澳] Robert Layton 人民邮电出版社【新华书店 值得信赖】 快递陆续恢复中，急件请联系在线客服核实!,http://product.dangdang.com/1522345223.html,¥59.00,[澳] Robert Layton,2016-07-01,在数据规模急速膨胀的大数据时代，数据挖掘这项甄别重要数据的核心技术正发挥越来越重要的作用。它将赋予你解决实际问题的“超能力”：预测体育赛事结果、投放广告、根据作品的风格解决作者归属问题，等等。本书使用简单易学且拥有丰富第三方库和良好社区氛围的Python语言，由浅入深，以真实数据作为研究对象，真刀实枪地向读者介绍Python数据挖掘的实现方法。通过本书，读者将迈入数据挖掘的殿堂，透彻理解数据挖掘基础知识，掌握解决数据挖掘实际问题的杰出实践！
